URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCES,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUN,AVG WORD LENGTH
https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,13,39,-0.49999999038461557,0.0337881741170967,34.645833333333336,0.2994588093806374,13.97811685708559,34.645833333333336,498,1663,1.8634996993385449,25,5.098616957306073
https://insights.blackcoffer.com/human-rights-outlook/,1,1,0.0,0.012345678936137784,44.25,0.2033898305084746,17.781355932203393,44.25,36,177,1.6723163841807909,2,4.570621468926554
https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,10,1,0.8181817438016598,0.010731707306603212,30.62162162162162,0.20388349514563106,12.330202046706901,30.62162162162162,231,1133,1.5542806707855252,8,4.320388349514563
https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,24,28,-0.07692307544378701,0.02827623706999661,19.25,0.2022977022977023,7.780919080919081,19.25,405,2002,1.6753246753246753,22,4.585914085914086
https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,15,14,0.034482757431629055,0.015951595150741696,27.48611111111111,0.235977766548762,11.08883555106395,27.48611111111111,467,1979,1.659423951490652,24,4.6301162203132895
https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,5,19,-0.5833333090277788,0.022367194760142407,32.5,0.21794871794871795,13.087179487179487,32.5,255,1170,1.6888888888888889,17,4.682905982905983
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,2,44,-0.9130434584120988,0.025288620107043087,44.29545454545455,0.2314007183170857,17.810742105508652,44.29545454545455,451,1949,1.689584402257568,46,4.959466393022063
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,3,25,-0.7857142576530622,0.028806584332503514,30.485714285714284,0.21743205248359887,12.281258535279154,30.485714285714284,232,1067,1.6813495782567947,11,4.677600749765698
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,11,37,-0.5416666553819447,0.039344262262832566,19.676470588235293,0.2085201793721973,7.953996307042996,19.676470588235293,279,1338,1.6733931240657698,13,4.457399103139013
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,14,24,-0.26315788781163457,0.03463992704226077,38.666666666666664,0.2336206896551724,15.560114942528736,38.666666666666664,271,1160,1.7508620689655172,16,4.7732758620689655
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,5,30,-0.7142856938775517,0.027667984167851392,50.2962962962963,0.25184094256259204,20.219254895543557,50.2962962962963,342,1358,1.7393225331369662,54,5.06480117820324
https://insights.blackcoffer.com/travel-and-tourism-outlook/,1,1,0.0,0.010752688114232859,33.833333333333336,0.17733990147783252,13.604269293924467,33.833333333333336,36,203,1.541871921182266,2,4.310344827586207
https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,17,28,-0.2444444390123458,0.039682539647546256,23.980392156862745,0.18315617334423548,9.665419332082793,23.980392156862745,224,1223,1.5813573180703189,15,4.435813573180703
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,5,20,-0.599999976000001,0.0394944707116991,41.11764705882353,0.20028612303290416,16.527173272742573,41.11764705882353,140,699,1.580829756795422,15,4.652360515021459
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,8,44,-0.6923076789940831,0.04569420031134077,26.755555555555556,0.23837209302325582,10.797571059431526,26.755555555555556,287,1204,1.7965116279069768,13,4.985880398671096
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,7,25,-0.5624999824218756,0.02893309219807134,45.46153846153846,0.19543147208121828,18.26278797344787,45.46153846153846,231,1182,1.6175972927241962,11,4.4001692047377325
https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,3,2,0.199999960000008,0.012820512787639711,46.77777777777778,0.27790973871733965,18.822275006598048,46.77777777777778,117,421,1.7814726840855106,24,5.239904988123516
https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,8,3,0.4545454132231443,0.017713365510928558,31.80952380952381,0.1631736526946108,12.789078984887368,31.80952380952381,109,668,1.4970059880239521,19,4.441616766467066
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,1,38,-0.9487179243918481,0.036482694072513845,61.0,0.2459016393442623,24.498360655737706,61.0,285,1159,1.7480586712683348,13,4.906816220880069
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,6,10,-0.24999998437500096,0.022253129315364214,47.9375,0.12646675358539766,19.22558670143416,47.9375,97,767,1.4758800521512385,13,4.053455019556714
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,3,31,-0.8235293875432533,0.03272377282702235,48.69565217391305,0.23392857142857143,19.57183229813665,48.69565217391305,262,1120,1.7241071428571428,25,4.985714285714286
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,10,29,-0.4871794746877058,0.03819784521234295,29.57894736842105,0.23220640569395018,11.924461509646001,29.57894736842105,261,1124,1.8104982206405693,15,4.947508896797153
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,13,26,-0.33333332478632505,0.03779069763779971,27.166666666666668,0.24189307624890447,10.96342389716623,27.166666666666668,276,1141,1.7300613496932515,20,4.87467134092901
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,10,35,-0.5555555432098769,0.0349650349378671,41.11764705882353,0.21745350500715308,16.534040225532273,41.11764705882353,304,1398,1.6237482117310444,33,4.664520743919885
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,22,49,-0.38028168478476504,0.044236760097048744,27.661290322580644,0.197667638483965,11.143583184425843,27.661290322580644,339,1715,1.6110787172011662,30,4.520699708454811
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,14,45,-0.5254237199080726,0.03150026693459676,37.15094339622642,0.23057389537836465,14.952606916641912,37.15094339622642,454,1969,1.654647028948705,53,4.771457592686643
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,7,18,-0.4399999824000007,0.028312570749362886,100.44444444444444,0.11836283185840708,40.225122910521144,100.44444444444444,107,904,1.5011061946902655,16,4.198008849557522
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,17,65,-0.5853658465199287,0.042443064160226154,45.54347826086956,0.23770883054892603,18.312474836567397,45.54347826086956,498,2095,1.7484486873508354,18,4.90453460620525
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,6,15,-0.4285714081632663,0.01654846334393344,21.71875,0.17050359712230215,8.755701438848922,21.71875,237,1390,1.5640287769784174,21,4.239568345323741
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,3,14,-0.6470587854671302,0.04941860450750406,36.9,0.24661246612466126,14.858644986449864,36.9,91,369,1.7154471544715446,12,5.111111111111111
https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,16,84,-0.6799999932,0.04537205079611069,31.105263157894736,0.21065989847715735,12.526369222548759,31.105263157894736,498,2364,1.6362098138747885,75,4.841793570219966
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,10,34,-0.5454545330578515,0.02724458202647394,30.535714285714285,0.16374269005847952,12.279782790309106,30.535714285714285,280,1710,1.5707602339181286,24,4.267836257309941
https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,11,52,-0.650793640463593,0.036144578292516015,28.984615384615385,0.2213375796178344,11.682381185693288,28.984615384615385,417,1884,1.644904458598726,55,4.671974522292993
https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,11,43,-0.5925925816186559,0.03016759774850972,47.9,0.23277661795407098,19.25311064718163,47.9,446,1916,1.7254697286012526,38,4.832463465553236
https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,17,55,-0.5277777704475309,0.036622583908126866,42.95918367346939,0.2551068883610451,17.285716224732177,42.95918367346939,537,2105,1.7197149643705463,59,5.0
https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,23,21,0.04545454442148763,0.023391812853061234,36.660714285714285,0.23088163662932293,14.756638368937443,36.660714285714285,474,2053,1.7062834875791524,26,4.7325864588407205
https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,5,24,-0.655172391200952,0.033487297882809124,33.57142857142857,0.21063829787234042,13.512826747720366,33.57142857142857,198,940,1.6319148936170214,24,4.631914893617021
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,5,70,-0.8666666551111113,0.045648204476172724,32.30909090909091,0.23297692740574,13.01682713459866,32.30909090909091,414,1777,1.7293190770962297,32,4.8300506471581315
https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,10,36,-0.5652173790170135,0.04523107173526935,28.53846153846154,0.22012578616352202,11.503434929850025,28.53846153846154,245,1113,1.6388140161725067,20,4.467205750224618
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,0,8,-0.9999998750000157,0.012158054692768913,37.526315789473685,0.24684431977559607,15.109264043699714,37.526315789473685,176,713,1.7994389901823282,8,5.180925666199158
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,3,23,-0.7692307396449716,0.014925373125760404,163.27272727272728,0.21937639198218262,65.3968414658838,163.27272727272728,394,1796,1.7822939866369711,33,4.966592427616926
https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,31,28,0.050847456765297346,0.033352176351977285,31.258064516129032,0.24509803921568626,12.601265022137888,31.258064516129032,475,1938,1.7280701754385965,16,4.829721362229102
https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,7,19,-0.4615384437869829,0.01931649329917051,26.607142857142858,0.23557046979865773,10.737085330776607,26.607142857142858,351,1490,1.738255033557047,16,4.919463087248322
https://insights.blackcoffer.com/continued-demand-for-sustainability/,19,21,-0.04999999875000003,0.041109969125272386,30.314285714285713,0.32704995287464655,12.256534266864143,30.314285714285713,347,1061,2.0518378887841657,13,5.589066918001885
https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,3,9,-0.4999999583333368,0.03199999991466667,34.583333333333336,0.28433734939759037,13.94706827309237,34.583333333333336,118,415,1.9204819277108434,4,5.079518072289156
https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,3,0,0.9999996666667778,0.009063444081379324,29.75,0.15406162464985995,11.961624649859944,29.75,55,357,1.5098039215686274,6,4.109243697478991
